year,month,day,hour,UMAP1,UMAP2
2013,3,1,0,9.499371528625488,-1.025734782218933
2013,3,1,1,9.593425750732418,-1.0419137477874756
2013,3,1,2,9.589457511901855,-1.0595773458480835
2013,3,1,3,9.616095542907715,-1.0488495826721191
2013,3,1,4,9.58628749847412,-0.9851295948028563
2013,3,1,5,9.613083839416506,-1.007865071296692
2013,3,1,6,9.614914894104006,-1.0077234506607056
2013,3,1,7,9.674124717712402,-0.9283505082130432
2013,3,1,8,9.657187461853027,-0.9124625325202941
2013,3,1,9,9.725628852844238,-0.8812621235847473
2013,3,1,10,9.739994049072264,-0.8538028001785278
2013,3,1,11,9.762236595153809,-0.8360503315925598
2013,3,1,12,9.7693510055542,-0.7885854244232178
2013,3,1,13,9.83156681060791,-0.7756447792053223
2013,3,1,14,9.860857963562013,-0.7368545532226561
2013,3,1,15,9.911919593811037,-0.6781595349311829
2013,3,1,16,9.869508743286131,-0.6440286636352539
2013,3,1,17,10.415322303771973,-0.14400993287563324
2013,3,1,18,10.615687370300291,0.12158561497926712
2013,3,1,19,10.709807395935059,0.2426922619342804
2013,3,1,20,10.698206901550291,0.285895973443985
2013,3,1,21,10.72073745727539,0.44152027368545527
2013,3,1,22,10.696746826171877,0.641017496585846
2013,3,1,23,10.75885009765625,0.7919533252716064
2013,3,2,0,10.82430076599121,1.0749835968017578
2013,3,2,1,10.828258514404297,1.3419998884201048
2013,3,2,2,10.851431846618652,1.6106756925582884
2013,3,2,3,10.88206672668457,1.8420451879501345
2013,3,2,4,10.90253448486328,2.0979251861572266
2013,3,2,5,10.85685348510742,2.377624034881592
2013,3,2,6,10.818602561950684,2.494096279144287
2013,3,2,7,10.728343963623047,2.6605870723724365
2013,3,2,8,10.748191833496092,2.727077960968017
2013,3,2,9,10.73746395111084,2.841935157775879
2013,3,2,10,10.708629608154297,2.9200632572174072
2013,3,2,11,10.644645690917969,3.0135505199432373
2013,3,2,12,10.582976341247559,3.0719728469848633
2013,3,2,13,10.508439064025877,3.093448638916016
2013,3,2,14,10.312517166137695,3.1821630001068115
2013,3,2,15,9.820049285888672,3.2553367614746094
2013,3,2,16,9.684055328369139,3.1833536624908447
2013,3,2,17,9.560506820678713,3.236706495285034
2013,3,2,18,9.486477851867678,3.2306754589080806
2013,3,2,19,9.417088508605955,2.9697422981262207
2013,3,2,20,9.419132232666016,2.9919211864471436
2013,3,2,21,9.440340995788574,2.8935563564300537
2013,3,2,22,9.452670097351074,2.9698321819305415
2013,3,2,23,9.423315048217773,2.9862618446350098
2013,3,3,0,9.459942817687987,3.0660207271575928
2013,3,3,1,9.444238662719727,3.109621047973633
2013,3,3,2,9.377438545227049,3.194921970367432
2013,3,3,3,9.30561065673828,3.2638537883758545
2013,3,3,4,9.225985527038574,3.2805347442626958
2013,3,3,5,9.02239513397217,3.2033560276031494
2013,3,3,6,8.898030281066895,3.182948112487793
2013,3,3,7,8.793880462646483,3.0759525299072266
2013,3,3,8,8.643436431884766,2.9936127662658687
2013,3,3,9,8.622733116149902,2.859593629837036
2013,3,3,10,8.363681793212889,2.5745413303375244
2013,3,3,11,8.154013633728027,2.298936605453491
2013,3,3,12,8.047293663024902,2.1845409870147705
2013,3,3,13,7.991901874542237,2.065371513366699
2013,3,3,14,8.004573822021484,1.9290210008621211
2013,3,3,15,7.858785152435303,1.7977583408355713
2013,3,3,16,7.782927989959715,1.6856698989868164
2013,3,3,17,7.694998741149902,1.5676333904266355
2013,3,3,18,7.740295886993408,1.3915903568267822
2013,3,3,19,7.708171367645263,1.2025235891342163
2013,3,3,20,7.761000156402589,0.9396814703941344
2013,3,3,21,7.677809715270995,0.6323752403259277
2013,3,3,22,7.5293049812316895,0.41237661242485046
2013,3,3,23,7.372136116027832,0.24597279727458957
2013,3,4,0,7.291335582733153,0.007842883467674254
2013,3,4,1,7.531275749206544,6.644316673278809
2013,3,4,2,7.533369064331055,6.706925868988037
2013,3,4,3,7.540716171264648,6.716615200042725
2013,3,4,4,7.537721157073975,6.7524733543396
2013,3,4,5,7.520609378814697,6.782528877258301
2013,3,4,6,7.504591464996339,6.825187683105469
2013,3,4,7,7.494632720947266,6.883073806762695
2013,3,4,8,7.46781826019287,6.8880720138549805
2013,3,4,9,7.440165996551514,6.941230297088623
2013,3,4,10,7.429195880889891,6.96066427230835
2013,3,4,11,7.40207815170288,7.016061305999756
2013,3,4,12,7.362034797668458,7.143357276916504
2013,3,4,13,7.353840351104736,7.160559177398682
2013,3,4,14,7.275585651397706,7.414285659790038
2013,3,4,15,7.23253297805786,7.543630123138427
2013,3,4,16,7.163200378417969,7.7544097900390625
2013,3,4,17,7.112953186035156,7.9163336753845215
2013,3,4,18,7.07595157623291,8.035083770751953
2013,3,4,19,7.057851314544678,8.091102600097656
2013,3,4,20,7.015284538269042,8.230861663818358
2013,3,4,21,7.0038557052612305,8.264832496643066
2013,3,4,22,6.968263626098633,8.413605690002441
2013,3,4,23,6.916167259216309,8.537978172302246
2013,3,5,0,6.869831562042236,8.669028282165526
2013,3,5,1,6.814869403839111,8.84063720703125
2013,3,5,2,6.74613618850708,9.046977996826174
2013,3,5,3,6.67192840576172,9.265333175659181
2013,3,5,4,6.665925979614258,9.286748886108398
