year,month,day,UMAP1,UMAP2,AQI
2013,3,1,-0.8611439913511276,7.511300265789032,1.0
2013,3,2,-1.4393013194203377,9.849382321039837,2.0
2013,3,3,-0.2575980067873994,8.157409826914469,2.0
2013,3,4,-3.622692177693049,10.02292420466741,1.0
2013,3,5,-3.5925679802894592,11.654332200686136,3.0
2013,3,6,-2.660756548245748,11.97713545958201,5.0
2013,3,7,-2.6050397952397666,12.07087548573812,5.0
2013,3,8,5.217095588644345,8.98587147394816,5.0
2013,3,9,1.1357204901675384,6.746512432893117,3.0
2013,3,10,-4.282506297032039,10.83113650480906,1.0
2013,3,11,-3.207623849312464,11.392262776692707,4.0
2013,3,12,-0.1102859933550159,9.718810041745504,4.0
2013,3,13,-4.319397449493408,10.752276023228964,1.0
2013,3,14,-3.493849327166876,11.589566588401794,3.0
2013,3,15,-3.1698062121868134,11.75213340918223,5.0
2013,3,16,-3.369733870029449,11.739197055498758,5.0
2013,3,17,-0.3146346881985665,10.488225320974983,6.0
2013,3,18,4.390617546935876,6.291123628616333,2.0
2013,3,19,2.410942316055298,7.025707840919495,2.0
2013,3,20,2.820632038017114,8.350590944290161,1.0
2013,3,21,0.9443609199952334,10.07249331474304,4.0
2013,3,22,4.363648513952891,8.130164623260498,2.0
2013,3,23,1.1932591423392296,7.21121617158254,2.0
2013,3,24,0.4455354939370106,8.042213579018911,1.0
2013,3,26,1.832946370045344,12.553839961687723,5.0
2013,3,27,1.299051749209563,7.527741769949595,3.0
2013,3,28,1.455456793308258,7.169919689496358,1.0
2013,3,29,-0.2222677532893916,9.646767616271973,2.0
2013,3,30,1.6334545438488324,11.573376933733622,3.0
2013,3,31,1.961464112003644,11.78072758515676,4.0
2013,4,1,2.5212391018867493,7.237105429172516,3.0
2013,4,2,7.85526579618454,10.258897423744202,2.0
2013,4,3,5.888556271791458,9.115375717480978,4.0
2013,4,4,1.739304135243098,10.698231816291807,2.0
2013,4,5,1.2120974486072855,7.475824217001597,2.0
2013,4,6,4.481401840845744,7.242793619632721,1.0
