year,month,day,UMAP1,UMAP2,AQI
2013,3,1,-1.126219076414903,8.25513873497645,1
2013,3,2,-2.33705502251784,5.003160963455836,2
2013,3,3,-0.4204658543070157,5.630307763814926,3
2013,3,4,0.7638312472651402,4.357580989599228,2
2013,3,5,-0.9556732773780824,1.778680349389712,4
2013,3,6,-1.5331921329100926,1.6884171863396962,5
2013,3,7,-1.4136886509756248,1.951837033033371,5
2013,3,8,0.2213929588906467,3.115031599998474,5
2013,3,9,1.0534257714947064,6.76205579439799,3
2013,3,10,0.9485647603869438,4.355206986268361,2
2013,3,11,0.6882478805879751,2.330039059122404,4
2013,3,12,0.2503015471544738,5.218283106883367,4
2013,3,13,1.081406258046627,4.5514302253723145,2
2013,3,14,0.1590969209404041,1.8201752404371896,3
2013,3,15,-0.3203680569228406,1.361711362997691,5
2013,3,16,-0.3691515488050451,1.3272416442632675,5
2013,3,17,0.4575662813658709,3.271561155716578,6
2013,3,18,1.8853605488936107,6.522456924120585,2
2013,3,19,1.952128196756045,5.347422202428182,2
2013,3,20,1.525525117913882,3.195261538028717,2
2013,3,21,1.40511716902256,2.6720826824506125,4
2013,3,22,1.1535744294524193,2.987108508745829,3
2013,3,23,0.7368002044192205,6.104244788487752,2
2013,3,24,1.0135151545206706,4.34518372019132,2
2013,3,26,1.2268642038106918,2.100792864958445,5
2013,3,27,1.5638556058208148,6.385128875573476,3
2013,3,30,1.7680566157214344,2.281744649012884,3
2013,3,31,1.9978986928860347,2.682769457499186,5
2013,4,1,4.19387149810791,4.385745773712794,3
2013,4,2,5.745458543300629,1.232979881266753,3
2013,4,3,2.6885927841067314,2.5566672533750534,4
2013,4,4,0.5963336527347564,3.4679925640424094,3
2013,4,5,1.3098488226532936,6.966139813264211,2
2013,4,6,2.434522747993469,4.316925565401713,2
2013,4,7,4.8443857828776045,4.573239624500275,3
2013,4,8,3.343926340341568,7.314318259557088,2
2013,4,9,2.198005735874176,7.285104850927989,1
2013,4,10,6.0302396814028425,4.990023851394653,2
2013,4,11,6.2054601311683655,4.7595654129982,3
2013,4,12,6.32171227534612,4.526307702064514,3
2013,4,13,7.302877306938171,7.071600139141083,3
2013,4,14,5.206924915313721,3.813936720291773,3
2013,4,15,6.807182351748149,2.4610635737578077,3
2013,4,16,8.387272457281748,3.0862265725930533,2
2013,4,17,3.67721821864446,6.827207446098328,2
2013,4,18,1.8031427413225172,6.656986276308696,1
2013,4,19,3.363882581392924,4.616550465424855,2
2013,4,20,5.512484490871429,3.5947295427322388,2
2013,4,22,1.2530430903037388,1.6720287551482518,5
2013,4,23,2.166688576340676,2.118212779362997,5
2013,4,24,4.309228698412578,6.758496363957723,3
2013,4,25,6.217900137106578,5.297577341397603,2
2013,4,26,6.978119373321533,2.3967190782229104,3
2013,4,28,7.750057319800059,3.633620517949263,2
2013,4,30,7.290374616781871,6.059360951185226,2
2013,5,1,9.587085366249084,1.7563072045644124,2
2013,5,2,9.55069653193156,1.466988354921341,3
2013,5,3,9.699071327845257,1.4094056735436122,2
2013,5,4,8.148085236549377,1.5848012963930769,3
2013,5,5,7.25801157951355,0.8709325169523557,5
2013,5,6,9.815562228361763,1.233779435356458,5
2013,5,7,7.964596092700958,0.6688039600849152,5
2013,5,8,9.061806797981262,0.9647634079058964,5
2013,5,9,9.792733629544577,4.481744055946668,2
2013,5,10,10.297783732414246,8.243230303128561,2
2013,5,11,10.303895632425943,8.239642341931662,2
2013,5,12,10.298726797103882,6.552166228493054,2
2013,5,13,9.688069224357603,1.6306761503219604,3
2013,5,24,9.79745082060496,4.038465102513631,3
2013,5,25,10.423840324083963,1.904924382766088,2
2013,5,26,11.468005617459616,2.803121857345104,3
2013,5,27,15.562766631444296,7.226436913013458,2
2013,5,28,13.06475349267324,7.202712575594584,3
2013,5,29,10.666539510091146,5.375573078791301,1
2013,5,30,11.806007345517475,1.7809487481911976,2
2013,5,31,10.986840963363647,1.7302447830637295,3
2013,6,1,9.828027725219728,2.426584929227829,3
2013,6,2,14.582788546880089,2.181607772906621,5
2013,6,3,11.282541076342264,1.630187526345253,5
2013,6,4,12.312913616498312,3.3683285862207413,4
2013,6,5,16.237919012705486,2.80540477236112,4
2013,6,6,16.050437649091084,3.3257896502812705,5
2013,6,7,16.341929356257122,2.790323237578074,5
2013,6,8,15.3014444510142,2.115957786639532,5
